source,target
ashleycmorford,kshpatel
ashleycmorford,arungapatchka
ashleycmorford,kshpatel
maximromanov,DJWrisley
isamagni,jo_frankie
khepworth,church_c
khepworth,jotis13
khepworth,songsthatsaved
humileon,HeatherVHill
humileon,mkgold
humileon,HeatherVHill
humileon,mkgold
humileon,HeatherVHill
humileon,mkgold
humileon,HeatherVHill
humileon,mkgold
humileon,HeatherVHill
humileon,mkgold
friede,Laura_Estill
friede,ADHOrg
4PranavPrakash,DJWrisley
4PranavPrakash,DJWrisley
friede,Laura_Estill
friede,church_c
friede,khepworth
Gaymerbrarian,kshpatel
Gaymerbrarian,kshpatel
anitaconchita,NazcaTheMad
EstebanMoralesV,FleerackersA
EstebanMoralesV,EstebanMoralesV
EstebanMoralesV,remikalir
EstebanMoralesV,juancommander
pd_arrington,chris_friend
friede,Laura_Estill
friede,andiesilva
EdTech4Funky1s,nadaTOs
EdTech4Funky1s,mkgold
verogomezphd,FleerackersA
verogomezphd,EstebanMoralesV
verogomezphd,remikalir
verogomezphd,juancommander
FleerackersA,EstebanMoralesV
FleerackersA,remikalir
FleerackersA,juancommander
FleerackersA,EleanorReeds
FleerackersA,hypothes_is
BrianTRice,EleanorReeds
BrianTRice,hypothes_is
BrianTRice,EleanorReeds
BrianTRice,hypothes_is
stormpetrel,EleanorReeds
stormpetrel,hypothes_is
MidEastLibs,DJWrisley
MidEastLibs,ESUDH
hypothes_is,EleanorReeds
hypothes_is,hypothes_is
hypothes_is,EleanorReeds
hypothes_is,hypothes_is
ashleycmorford,kshpatel
MidEastLibs,DJWrisley
arungapatchka,kshpatel
HeatherVHill,chris_friend
HeatherVHill,hypervisible
clhendricksbc,chris_friend
Real_Person_DH,Laura_Estill
Real_Person_DH,andiesilva
Real_Person_DH,Laura_Estill
Real_Person_DH,andiesilva
whitneytrettien,Laura_Estill
whitneytrettien,andiesilva
alici_auk,jonathanbbutler
alici_auk,jonesj
vpiercy,chris_friend
kshpatel,angiebe
kshpatel,Reed_College_
sendelbach,jo_frankie
Cambrian_Jess,nadaTOs
Cambrian_Jess,mkgold
T_AlSahlani,andiesilva
verogomezphd,Laura_Estill
verogomezphd,andiesilva
Laura_Estill,andiesilva
DianeJakacki,andiesilva
EleanorReeds,andiesilva
verogomezphd,Laura_Estill
verogomezphd,andiesilva
Laura_Estill,andiesilva
ShammaBoyarin,DJWrisley
Laura_Estill,andiesilva
jbyszuk,DJWrisley
EleanorReeds,hypothes_is
Real_Person_DH,verogomezphd
Real_Person_DH,verogomezphd
EleanorReeds,hypothes_is
davis_portela,AnnPedtke
davis_portela,mkgold
davis_portela,psmyth01
davis_portela,SteveZweibel
davis_portela,j0_0n
davis_portela,davis_portela
davis_portela,Caladoscope
davis_portela,mckinniburgh
loreanhartness,jbyszuk
Laura_Estill,FleerackersA
KKODonnell,lindseyseatter
marselykehoe,HeatherVHill
marselykehoe,mkgold
sendelbach,Laura_Estill
sendelbach,jo_frankie
sendelbach,julia_flanders
sendelbach,Laura_Estill
sendelbach,jo_frankie
sendelbach,TEIconsortium
kaileyfukushima,KKODonnell
kaileyfukushima,lindseyseatter
hey_mcalpine,nadaTOs
kaileyfukushima,poetry_digital
kaileyfukushima,KaitlynFralick
kaileyfukushima,sarahkarlsonn
UVicDirSCUA,poetry_digital
Physhist,jotis13
AdrienneJankens,andiesilva
Real_Person_DH,Laura_Estill
Real_Person_DH,jo_frankie
Real_Person_DH,Laura_Estill
Real_Person_DH,jo_frankie
netievalage,DHInstitute
erinannmcc,MooreInst
EleanorReeds,jo_frankie
EleanorReeds,julia_flanders
Laura_Estill,jo_frankie
Laura_Estill,julia_flanders
EleanorReeds,jo_frankie
EleanorReeds,jo_frankie
Laura_Estill,jo_frankie
Laura_Estill,TEIconsortium
Yoojung1988,Laura_Estill
Laura_Estill,jo_frankie
Laura_Estill,jo_frankie
friede,EleanorReeds
friede,Laura_Estill
friede,EleanorReeds
friede,Laura_Estill
friede,Laura_Estill
EleanorReeds,Laura_Estill
jo_frankie,Laura_Estill
EleanorReeds,Laura_Estill
EleanorReeds,Laura_Estill
friede,lindseyseatter
friede,Laura_Estill
friede,hey_mcalpine
friede,TEIconsortium
friede,EleanorReeds
friede,Laura_Estill
KKODonnell,lindseyseatter
EleanorReeds,Laura_Estill
MidEastLibs,NajlaJarkas1
Real_Person_DH,NajlaJarkas1
andiesilva,Laura_Estill
clboyles,jonheggestad
clboyles,arungapatchka
clboyles,kshpatel
clboyles,ashleycmorford
friede,jotis13
KatherineFaull,DianeJakacki
friede,lindseyseatter
verogomezphd,lindseyseatter
verogomezphd,verogomezphd
verogomezphd,lindseyseatter
verogomezphd,verogomezphd
verogomezphd,EleanorReeds
verogomezphd,verogomezphd
4PranavPrakash,DJWrisley
ewebstergarrett,HeatherVHill
ewebstergarrett,mkgold
ewebstergarrett,HeatherVHill
ewebstergarrett,mkgold
ewebstergarrett,HeatherVHill
ewebstergarrett,mkgold
ewebstergarrett,mkgold
nadaTOs,chris_friend
MidEastLibs,DJWrisley
LibrarianPia,ETCLatUVic
LibrarianPia,lindseyseatter
LibrarianPia,LibrarianPia
erinannmcc,RColesworthy
leahhenrickson,dgrigar
KKODonnell,DHInstitute
knagasaki,DianeJakacki
lindseyseatter,verogomezphd
EleanorReeds,verogomezphd
lindseyseatter,verogomezphd
lindseyseatter,KKODonnell
UVicEGSS,lindseyseatter
UVicEGSS,UVicEnglish
UVicEGSS,kaileyfukushima
UVicEGSS,KaitlynFralick
UVicEGSS,sarahkarlsonn
andiesilva,church_c
andiesilva,khepworth
Real_Person_DH,verogomezphd
Real_Person_DH,verogomezphd
KaitlynFralick,poetry_digital
KaitlynFralick,sarahkarlsonn
KaitlynFralick,kaileyfukushima
NatashaCaseyIRL,chris_friend
Laura_Estill,church_c
Laura_Estill,khepworth
lindseyseatter,LibrarianPia
lindseyseatter,LibrarianPia
DJWrisley,ATLASti
KKODonnell,lindseyseatter
nadaTOs,Laura_Estill
poetry_digital,KKODonnell
poetry_digital,kaileyfukushima
poetry_digital,KaitlynFralick
MGisu82,chris_friend
sarahkarlsonn,lindseyseatter
sarahkarlsonn,UVicEnglish
sarahkarlsonn,kaileyfukushima
sarahkarlsonn,KaitlynFralick
sarahkarlsonn,sarahkarlsonn
codyjacksonAR,chris_friend
twitr4libs,chris_friend
actualham,chris_friend
RayS6,DianeJakacki
KathrynLHolland,poetry_digital
VicPoetryCaucus,poetry_digital
MidEastLibs,DJWrisley
gwayvt,WorldShakesBib
gwayvt,Laura_Estill
DHInstitute,DianeJakacki
cunycommons,HeatherVHill
cunycommons,mkgold
Real_Person_DH,grahamhjensen
Real_Person_DH,paul_barrett
Real_Person_DH,grahamhjensen
Real_Person_DH,paul_barrett
lindseyseatter,poetry_digital
lindseyseatter,kaileyfukushima
lindseyseatter,KaitlynFralick
lindseyseatter,sarahkarlsonn
alisonfchapman,poetry_digital
juliawants,DianeJakacki
Laura_Estill,WorldShakesBib
Laura_Estill,Laura_Estill
WorldShakesBib,Laura_Estill
KKODonnell,kaileyfukushima
KKODonnell,KaitlynFralick
jo_frankie,hey_mcalpine
KKODonnell,kaileyfukushima
KKODonnell,KaitlynFralick
EleanorReeds,poetry_digital
lindseyseatter,UVicEnglish
lindseyseatter,kaileyfukushima
lindseyseatter,KaitlynFralick
lindseyseatter,sarahkarlsonn
eckropf,DJWrisley
eckropf,DJWrisley
MidEastLibs,DJWrisley
MidEastLibs,NajlaJarkas1
MidEastLibs,DJWrisley
Malentendre,yclepit
Malentendre,Malentendre
MidEastLibs,DJWrisley
Malentendre,DHSI_Deer
Laura_Estill,DianeJakacki
bucknell_dh,DianeJakacki
KKODonnell,lindseyseatter
KKODonnell,EditrixCaroline
Laura_Estill,hey_mcalpine
Laura_Estill,julia_flanders
lindseyseatter,EditrixCaroline
EleanorReeds,EditrixCaroline
KKODonnell,EditrixCaroline
Laura_Estill,hey_mcalpine
Laura_Estill,TEIconsortium
lindseyseatter,EditrixCaroline
jotis13,kate_thornhill
KKODonnell,EditrixCaroline
KKODonnell,DHInstitute
KKODonnell,lindseyseatter
grahamhjensen,paul_barrett
Real_Person_DH,erinannmcc
Real_Person_DH,erinannmcc
DianaPalardy,HeatherVHill
DianaPalardy,mkgold
AnnHemingway,kate_thornhill
Laura_Estill,ADHOrg
lindseyseatter,DHInstitute
DaveMazella,Yoojung1988
NushPowell,Yoojung1988
SmartChristy,nadaTOs
SmartChristy,mkgold
SmartChristy,nadaTOs
SmartChristy,mkgold
KMH_nowinVA,Laura_Estill
KMH_nowinVA,mkgold
megwils0n,j0_0n
megwils0n,DHSI_fern
megwils0n,jonheggestad
megwils0n,ArchivistXicanx
megwils0n,megwils0n
friede,lindseyseatter
sarahlw6,Laura_Estill
sarahlw6,mkgold
GeorgeOnline,Laura_Estill
GeorgeOnline,mkgold
GeorgeOnline,ShawnaRoss
GeorgeOnline,mkgold
GeorgeOnline,triproftri
GeorgeOnline,ShawnaRoss
GeorgeOnline,mkgold
GeorgeOnline,triproftri
librarianlawson,paularcurtis
Emily_F_Brooks,HeatherVHill
Emily_F_Brooks,mkgold
iamabooknerd,HeatherVHill
iamabooknerd,mkgold
pmhswe,HeatherVHill
pmhswe,mkgold
luke_stark,profwernimont
luke_stark,FemTechNet
luke_stark,NazcaTheMad
luke_stark,AgingSuperModel
DRECollab,profwernimont
DRECollab,FemTechNet
DRECollab,NazcaTheMad
DRECollab,AgingSuperModel
raultishness,profwernimont
raultishness,FemTechNet
raultishness,NazcaTheMad
raultishness,AgingSuperModel
raultishness,profwernimont
raultishness,FemTechNet
raultishness,NazcaTheMad
raultishness,AgingSuperModel
electricarchaeo,HeatherVHill
electricarchaeo,mkgold
jlknott,chris_friend
electricarchaeo,HeatherVHill
electricarchaeo,mkgold
electricarchaeo,HeatherVHill
electricarchaeo,mkgold
DaveMazella,HeatherVHill
DaveMazella,mkgold
Literature_Geek,HeatherVHill
Literature_Geek,mkgold
Literature_Geek,walshbr
Literature_Geek,mkgold
Literature_Geek,HeatherVHill
Literature_Geek,HeatherVHill
Literature_Geek,mkgold
HistoriErin,HeatherVHill
HistoriErin,mkgold
friede,jotis13
gregg_sh,ShawnaRoss
gregg_sh,mkgold
gregg_sh,triproftri
gregg_sh,Laura_Estill
gregg_sh,mkgold
gregg_sh,Laura_Estill
gregg_sh,mkgold
gregg_sh,JITPedagogy
gregg_sh,Laura_Estill
gregg_sh,mkgold
gregg_sh,Laura_Estill
gregg_sh,mkgold
gregg_sh,ADHOrg
gregg_sh,mkgold
PaxVictoriana,jotis13
friede,Laura_Estill
friede,mkgold
friede,ADHOrg
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,mkgold
friede,HeatherVHill
friede,mkgold
friede,profwernimont
friede,FemTechNet
friede,NazcaTheMad
friede,AgingSuperModel
friede,jotis13
friede,jotis13
ryancordell,eviedc
knagasaki,quinnanya
knagasaki,BonMacaronVic
knagasaki,quinnanya
knagasaki,BonMacaronVic
chungsinhexp,paularcurtis
chungsinhexp,AmldavisAnn
michelethetweet,profwernimont
michelethetweet,FemTechNet
michelethetweet,NazcaTheMad
michelethetweet,AgingSuperModel
KatarzynaAnn,DJWrisley
KatarzynaAnn,ESUDH
KatarzynaAnn,DJWrisley
KatarzynaAnn,ESUDH
dorothyk98,profwernimont
dorothyk98,FemTechNet
dorothyk98,NazcaTheMad
dorothyk98,AgingSuperModel
DHSI_fern,j0_0n
DHSI_fern,jonesj
DHSI_fern,kj_lanning
DHSI_fern,j0_0n
DHSI_fern,DHSI_fern
DHSI_fern,mkgold
DHSI_fern,Digital_Fellows
DHSI_fern,cunygcdi
DHSI_fern,DHInstitute
DHSI_fern,AnnPedtke
DHSI_fern,mckinniburgh
leahhenrickson,jbyszuk
psmyth01,Caladoscope
psmyth01,j0_0n
psmyth01,psmyth01
psmyth01,SteveZweibel
psmyth01,davis_portela
megwils0n,jonheggestad
megwils0n,arungapatchka
megwils0n,kshpatel
megwils0n,ashleycmorford
AnnPedtke,DHSI_fern
AnnPedtke,DHSI_fern
arungapatchka,jonheggestad
arungapatchka,arungapatchka
arungapatchka,kshpatel
arungapatchka,ashleycmorford
agatamer,arungapatchka
ashleycmorford,jonheggestad
ashleycmorford,arungapatchka
ashleycmorford,kshpatel
ashleycmorford,ashleycmorford
jonheggestad,arungapatchka
jonheggestad,kshpatel
NazcaTheMad,unsf_lorekeeper
mkgold,AnnPedtke
mkgold,mkgold
mkgold,psmyth01
mkgold,SteveZweibel
mkgold,j0_0n
mkgold,davis_portela
mkgold,Caladoscope
mkgold,mckinniburgh
grahamhjensen,ETCLatUVic
grahamhjensen,ETCLatUVic
JITPedagogy,Laura_Estill
JITPedagogy,mkgold
JITPedagogy,JITPedagogy
KanoYasuyuki,paularcurtis
KanoYasuyuki,paularcurtis
friede,RavynnKaMia
friede,friede
rois_codh,paularcurtis
rois_codh,AmldavisAnn
rois_codh,paularcurtis
rois_codh,ReEnvisionJapan
rois_codh,paularcurtis
rois_codh,paularcurtis
Gaymerbrarian,JenProf
Gaymerbrarian,PeppersFoods
Gaymerbrarian,JenProf
Gaymerbrarian,PeppersFoods
leahhenrickson,dgrigar
reneemc,jotis13
rois_codh,paularcurtis
CloudHonkoku,paularcurtis
CloudHonkoku,yuta1984
CloudHonkoku,CloudHonkoku
CloudHonkoku,paularcurtis
CloudHonkoku,yuta1984
CloudHonkoku,CloudHonkoku
leahhenrickson,criticalplayorg
leahhenrickson,dgrigar
leahhenrickson,jddurno
DJWrisley,ESUDH
Gaymerbrarian,JenProf
Gaymerbrarian,ZetOhEh
Gaymerbrarian,docfnord
AneliseHShrout,jotis13
psmyth01,AnnPedtke
psmyth01,mkgold
psmyth01,psmyth01
psmyth01,SteveZweibel
psmyth01,j0_0n
psmyth01,davis_portela
psmyth01,Caladoscope
psmyth01,mckinniburgh
JenProf,nadaTOs
JenProf,chris_friend
JenProf,hypervisible
AnnPedtke,mkgold
AnnPedtke,psmyth01
AnnPedtke,SteveZweibel
AnnPedtke,j0_0n
AnnPedtke,davis_portela
AnnPedtke,Caladoscope
DHSI_fern,j0_0n
DHSI_fern,DHSI_fern
DHSI_fern,jonheggestad
DHSI_fern,ArchivistXicanx
DHSI_fern,megwils0n
DHSI_fern,j0_0n
DHSI_fern,DHSI_fern
DHSI_fern,HeatherVHill
DHSI_fern,AdamsMeganR
DHSI_fern,nadaTOs
DHSI_fern,j0_0n
DHSI_fern,DHSI_fern
DHSI_fern,HeatherVHill
DHSI_fern,AdamsMeganR
DHSI_fern,nadaTOs
DHSI_fern,j0_0n
DHSI_fern,DHSI_fern
DHSI_fern,DianaPalardy
DHSI_fern,humileon
chris_friend,nadaTOs
chris_friend,chris_friend
chris_friend,hypervisible
Laura_Estill,ShawnaRoss
glenrobson,Hadro
criticalplayorg,dgrigar
criticalplayorg,jddurno
nadaTOs,j0_0n
nadaTOs,DHSI_fern
nadaTOs,HeatherVHill
nadaTOs,AdamsMeganR
nadaTOs,nadaTOs
jmcclurken,HeatherVHill
jmcclurken,mkgold
Yoojung1988,Laura_Estill
Yoojung1988,mkgold
Yoojung1988,ShawnaRoss
Yoojung1988,mkgold
Yoojung1988,triproftri
j0_0n,DHSI_fern
j0_0n,DianaPalardy
j0_0n,humileon
j0_0n,DHSI_fern
j0_0n,DianaPalardy
j0_0n,humileon
DetroittoAccra,HeatherVHill
DetroittoAccra,mkgold
mkgold,j0_0n
mkgold,DHSI_fern
mkgold,mkgold
mkgold,Digital_Fellows
mkgold,cunygcdi
mkgold,DHInstitute
mkgold,AnnPedtke
mkgold,mckinniburgh
Caladoscope,j0_0n
Caladoscope,DHSI_fern
Caladoscope,mkgold
Caladoscope,Digital_Fellows
Caladoscope,cunygcdi
Caladoscope,DHInstitute
Caladoscope,AnnPedtke
Caladoscope,mckinniburgh
psmyth01,j0_0n
psmyth01,psmyth01
psmyth01,AnnPedtke
AnnPedtke,psmyth01
AnnPedtke,SteveZweibel
TwilaBakker,mimilambeales
TwilaBakker,leahhenrickson
TwilaBakker,dgrigar
TwilaBakker,jddurno
j0_0n,jonesj
kshpatel,MyOwnVelouria
kshpatel,DHInstitute
kshpatel,Gaymerbrarian
j0_0n,DHSI_fern
j0_0n,jonheggestad
j0_0n,ArchivistXicanx
j0_0n,megwils0n
j0_0n,DHSI_fern
j0_0n,mkgold
j0_0n,Digital_Fellows
j0_0n,cunygcdi
j0_0n,DHInstitute
j0_0n,AnnPedtke
j0_0n,DHSI_fern
j0_0n,HeatherVHill
j0_0n,AdamsMeganR
j0_0n,nadaTOs
TwilaBakker,dgrigar
kshpatel,JessicaRajko
kshpatel,dancinghacker
GMSPhD,DHSI_Bunny
AneliseHShrout,jotis13
AneliseHShrout,jotis13
friede,nadaTOs
friede,lindseyseatter
anitaconchita,unsf_lorekeeper
davegaertner,RavynnKaMia
RobertaDMagnani,RossNalubega
RobertaDMagnani,dorothyk98
RobertaDMagnani,angeldnieves
dorothyk98,RossNalubega
dorothyk98,dorothyk98
dorothyk98,angeldnieves
ETCLatUVic,LibrarianPia
Yoojung1988,jbyszuk
ETCLatUVic,laurensnotpunny
smhumphreys,ETCLatUVic
mattygeologylo1,vaneceia
mattygeologylo1,CecilyRaynor
Literature_Geek,RavynnKaMia
RossNalubega,dorothyk98
RossNalubega,angeldnieves
TamsynMedieval,jotis13
RossNalubega,sachiggins
KathrynLHolland,Laura_Estill
KathrynLHolland,mkgold
Real_Person_DH,nadaTOs
AnnPedtke,mkgold
AnnPedtke,j0_0n
AnnPedtke,SteveZweibel
AnnPedtke,mckinniburgh
AnnPedtke,Caladoscope
AnnPedtke,psmyth01
AnnPedtke,mkgold
AnnPedtke,j0_0n
AnnPedtke,SteveZweibel
AnnPedtke,mckinniburgh
AnnPedtke,Caladoscope
AnnPedtke,psmyth01
triproftri,nadaTOs
mimilambeales,dgrigar
MARGENTO_,ETCLatUVic
MARGENTO_,MARGENTO_
hypervisible,nadaTOs
hypervisible,chris_friend
hypervisible,hypervisible
walshbr,Laura_Estill
walshbr,mkgold
walshbr,JITPedagogy
HeatherVHill,mkgold
HeatherVHill,ShawnaRoss
HeatherVHill,mkgold
walshbr,mkgold
walshbr,HeatherVHill
KKODonnell,lindseyseatter
KKODonnell,KKODonnell
nadaTOs,chris_friend
nadaTOs,hypervisible
friede,MyOwnVelouria
friede,DHInstitute
friede,Gaymerbrarian
EleanorReeds,mkgold
walshbr,HeatherVHill
walshbr,mkgold
jotis13,HeatherVHill
jotis13,mkgold
jotis13,ShawnaRoss
jotis13,mkgold
Laura_Estill,ShawnaRoss
Laura_Estill,mkgold
Laura_Estill,triproftri
friede,lindseyseatter
friede,KKODonnell
americasstudies,ShawnaRoss
americasstudies,mkgold
friede,EleanorReeds
friede,triproftri
friede,mkgold
EleanorReeds,triproftri
EleanorReeds,mkgold
jotis13,HeatherVHill
jotis13,mkgold
jotis13,mkgold
HeatherVHill,mkgold
HeatherVHill,ShawnaRoss
HeatherVHill,mkgold
jbyszuk,ShawnaRoss
jbyszuk,mkgold
jbyszuk,triproftri
jotis13,mkgold
dtracy2,ShawnaRoss
dtracy2,mkgold
dtracy2,triproftri
HeatherVHill,mkgold
HeatherVHill,mkgold
walshbr,ShawnaRoss
walshbr,mkgold
walshbr,triproftri
ShawnaRoss,mkgold
ShawnaRoss,triproftri
jbyszuk,nadaTOs
jbyszuk,mkgold
HeatherVHill,mkgold
HeatherVHill,mkgold
mckinniburgh,ETCLatUVic
mckinniburgh,mkgold
jotis13,HeatherVHill
jotis13,mkgold
jotis13,mkgold
jotis13,HeatherVHill
jotis13,mkgold
HeatherVHill,mkgold
HeatherVHill,mkgold
HeatherVHill,mkgold
RavynnKaMia,sachiggins
KleinUla,Yoojung1988
paularcurtis,Fly_YYJ
j0_0n,jotis13
j0_0n,mkgold
jotis13,ShawnaRoss
HeatherVHill,nadaTOs
HeatherVHill,mkgold
Literature_Geek,RavynnKaMia
HeatherVHill,mkgold
HeatherVHill,mkgold
nadaTOs,mkgold
dtracy2,HeatherVHill
dtracy2,mkgold
HeatherVHill,mkgold
HeatherVHill,mkgold
AnnHemingway,ETCLatUVic
AnnHemingway,mkgold
HeatherVHill,mkgold
ShawnaRoss,JITPedagogy
kj_lanning,mkgold
kieraobbard,Laura_Estill
kieraobbard,mkgold
jotis13,mkgold
Laura_Estill,mkgold
Laura_Estill,JITPedagogy
GeomaticsFeed,vaneceia
GeomaticsFeed,CecilyRaynor
ETCLatUVic,mkgold
HeatherVHill,jotis13
Laura_Estill,mkgold
jotis13,ETCLatUVic
jotis13,mkgold
HeatherVHill,mkgold
jbyszuk,mkgold
dtracy2,mkgold
ETCLatUVic,mkgold
jotis13,ETCLatUVic
jotis13,mkgold
AlyssaA_DHSI,ETCLatUVic
AlyssaA_DHSI,MARGENTO_
ETCLatUVic,mkgold
ETCLatUVic,MARGENTO_
HeatherVHill,jotis13
HeatherVHill,mkgold
dtracy2,jotis13
dtracy2,mkgold
ETCLatUVic,mkgold
arbuckle_alyssa,mkgold
jotis13,mkgold
HeatherVHill,mkgold
HeatherVHill,mkgold
ETCLatUVic,mkgold
jotis13,mkgold
HeatherVHill,mkgold
HeatherVHill,mkgold
HeatherVHill,mkgold
ETCLatUVic,mkgold
megwils0n,michelethetweet
megwils0n,arungapatchka
megwils0n,RhetoricLee
megwils0n,unsf_lorekeeper
megwils0n,Hebemania
jotis13,chris_friend
dtracy2,mkgold
kj_lanning,mkgold
verogomezphd,dtracy2
jmburroughs,dtracy2
HeatherVHill,mkgold
kieraobbard,ETCLatUVic
kieraobbard,mkgold
DigtalHumanatee,ETCLatUVic
DigtalHumanatee,ADHOrg
DigtalHumanatee,mkgold
ETCLatUVic,mkgold
dtracy2,HeatherVHill
dtracy2,mkgold
ETCLatUVic,mkgold
HeatherVHill,mkgold
readywriting,ETCLatUVic
readywriting,ADHOrg
readywriting,mkgold
HeatherVHill,ETCLatUVic
HeatherVHill,mkgold
ETCLatUVic,mkgold
HeatherVHill,mkgold
Real_Person_DH,Leigh_Bonds
Real_Person_DH,ShawnaRoss
Real_Person_DH,mkgold
dtracy2,mkgold
Real_Person_DH,kieraobbard
Real_Person_DH,mkgold
anitaconchita,arungapatchka
Real_Person_DH,Laura_Estill
Real_Person_DH,mkgold
Real_Person_DH,ADHOrg
Real_Person_DH,mkgold
ETCLatUVic,mkgold
ETCLatUVic,mkgold
anitaconchita,Leigh_Bonds
HeatherVHill,mkgold
HeatherVHill,mkgold
ETCLatUVic,mkgold
jotis13,HeatherVHill
jotis13,mkgold
mckinniburgh,mkgold
HeatherVHill,mkgold
ETCLatUVic,mkgold
DHInstitute,lindseyseatter
DHInstitute,KKODonnell
ETCLatUVic,mkgold
AnnHemingway,HeatherVHill
AnnHemingway,mkgold
DHInstitute,vaneceia
DHInstitute,CecilyRaynor
WhatTheDickens,HeatherVHill
WhatTheDickens,mkgold
kieraobbard,ETCLatUVic
kieraobbard,mkgold
Susannah_SM,Laura_Estill
Susannah_SM,mkgold
HeatherVHill,mkgold
AlyssaA_DHSI,jotis13
arungapatchka,michelethetweet
arungapatchka,arungapatchka
arungapatchka,RhetoricLee
arungapatchka,unsf_lorekeeper
arungapatchka,Hebemania
ETCLatUVic,mkgold
dtracy2,jotis13
jotis13,mkgold
Laura_Estill,mkgold
ETCLatUVic,mkgold
dtracy2,ShawnaRoss
dtracy2,mkgold
jotis13,ShawnaRoss
jotis13,mkgold
ShawnaRoss,mkgold
kieraobbard,mkgold
Laura_Estill,mkgold
Laura_Estill,ADHOrg
Laura_Estill,mkgold
AlyssaA_DHSI,lindseyseatter
AlyssaA_DHSI,KKODonnell
HeatherVHill,mkgold
AlyssaA_DHSI,chris_friend
lindseyseatter,KKODonnell
ETCLatUVic,ADHOrg
ETCLatUVic,mkgold
jotis13,mkgold
jotis13,mkgold
goingpostale,RossNalubega
goingpostale,RavynnKaMia
erinannmcc,RayS6
AlyssaA_DHSI,ETCLatUVic
jotis13,mkgold
AlyssaA_DHSI,KKODonnell
AlyssaA_DHSI,ETCLatUVic
AlyssaA_DHSI,AlyssaA_DHSI
CathyNDavidson,profwernimont
CathyNDavidson,FemTechNet
CathyNDavidson,NazcaTheMad
CathyNDavidson,AgingSuperModel
Tommie22,verogomezphd
saramakeba,RavynnKaMia
saramakeba,jmjafrx
profwernimont,FemTechNet
profwernimont,NazcaTheMad
ETCLatUVic,AlyssaA_DHSI
michelethetweet,RossNalubega
michelethetweet,RavynnKaMia
anitaconchita,ReclaimHosting
ETCLatUVic,KKODonnell
jmburroughs,verogomezphd
anitaconchita,RavynnKaMia
anitaconchita,friede
anitaconchita,RavynnKaMia
NazcaTheMad,michelethetweet
NazcaTheMad,arungapatchka
NazcaTheMad,RhetoricLee
NazcaTheMad,unsf_lorekeeper
NazcaTheMad,Hebemania
Adamson_CW,VicPoetryCaucus
michelethetweet,arungapatchka
michelethetweet,RhetoricLee
michelethetweet,unsf_lorekeeper
michelethetweet,Hebemania
michelethetweet,arungapatchka
michelethetweet,RhetoricLee
michelethetweet,unsf_lorekeeper
michelethetweet,Hebemania
kathlsullivan,DHInstitute
leahhenrickson,mimilambeales
leahhenrickson,leahhenrickson
leahhenrickson,dgrigar
leahhenrickson,jddurno
DHSI_fern,kieraobbard
DHSI_fern,DHSI_fern
RavynnKaMia,friede
mimilambeales,leahhenrickson
mimilambeales,dgrigar
mimilambeales,jddurno
jenterysayers,RavynnKaMia
4humCSUN,McGJoyce
4humCSUN,JessicaRajko
4humCSUN,dancinghacker
4humCSUN,McGJoyce
McGJoyce,JessicaRajko
McGJoyce,dancinghacker
4humCSUN,McGJoyce
RavynnKaMia,ETCLatUVic
RavynnKaMia,DHInstitute
DigtalHumanatee,vaneceia
DigtalHumanatee,CecilyRaynor
vaneceia,CecilyRaynor
vaneceia,CecilyRaynor
AlyssaA_DHSI,agatamer
AlyssaA_DHSI,vaneceia
AlyssaA_DHSI,CecilyRaynor
Hebemania,arungapatchka
Hebemania,anitaconchita
Hebemania,NazcaTheMad
Hebemania,DHInstitute
michelethetweet,arungapatchka
michelethetweet,anitaconchita
michelethetweet,NazcaTheMad
michelethetweet,DHInstitute
vaneceia,CecilyRaynor
CarrieEJohnston,arungapatchka
CarrieEJohnston,anitaconchita
CarrieEJohnston,NazcaTheMad
CarrieEJohnston,DHInstitute
megwils0n,arungapatchka
megwils0n,anitaconchita
megwils0n,NazcaTheMad
megwils0n,DHInstitute
friede,arungapatchka
friede,anitaconchita
friede,NazcaTheMad
friede,DHInstitute
unsf_lorekeeper,arungapatchka
unsf_lorekeeper,anitaconchita
unsf_lorekeeper,NazcaTheMad
unsf_lorekeeper,DHInstitute
UVicEnglish,poetry_digital
UVicEnglish,DHInstitute
arungapatchka,anitaconchita
arungapatchka,NazcaTheMad
arungapatchka,DHInstitute
friede,RavynnKaMia
friede,EleanorReeds
friede,RavynnKaMia
Ponca_Found,NazcaTheMad
ashleymchamp,MyOwnVelouria
ashleymchamp,DHInstitute
ashleymchamp,Gaymerbrarian
anitaconchita,MyOwnVelouria
anitaconchita,DHInstitute
anitaconchita,Gaymerbrarian
AlyssaA_DHSI,mkgold
GMSPhD,Marcimic
GMSPhD,docfnord
GMSPhD,ZetOhEh
Ponca_Found,RavynnKaMia
michelethetweet,RavynnKaMia
unsf_lorekeeper,RavynnKaMia
megwils0n,arungapatchka
